Wavenumber [cm^-1];3 min;30 min;60 min;90 min;120 min;150 min;180 min;300 min;360 min;1800 min
2405,762;0,001951154;0,004987721;0,002644178;0,001884241;0,004474255;-7,72E-05;9,58E-05;3,31E-04;0,001407448;-8,70E-04
2406,003;0,001840716;0,005036908;0,002546065;0,001798161;0,004647965;3,60E-05;3,38E-04;2,98E-04;0,001488617;-9,14E-04
2406,244;0,001731962;0,005135359;0,00245703;0,00165061;0,004806039;1,30E-04;6,18E-04;2,58E-04;0,001570211;-8,93E-04
2406,485;0,001624415;0,005280145;0,002393764;0,001465636;0,004927801;2,04E-04;8,94E-04;2,30E-04;0,001643215;-8,24E-04
2406,726;0,001514433;0,005450886;0,002375893;0,001267041;0,005005299;2,59E-04;0,001131799;2,28E-04;0,001697644;-7,31E-04
2406,968;0,001402685;0,005618517;0,002425433;0,001077897;0,005043397;2,99E-04;0,001312844;2,60E-04;0,001722908;-6,33E-04
2407,208;0,001300606;0,005754881;0,002558355;9,18E-04;0,005059299;3,25E-04;0,001433781;3,22E-04;0,001712986;-5,46E-04
2407,45;0,001226149;0,005841192;0,002780079;8,05E-04;0,005076248;3,37E-04;0,001499465;4,01E-04;0,001662971;-4,74E-04
2407,691;0,0011978;0,005871601;0,003078528;7,49E-04;0,005114432;3,31E-04;0,001516451;4,75E-04;0,001573047;-4,13E-04
2407,932;0,001224176;0,005851364;0,003421003;7,53E-04;0,005184203;3,06E-04;0,001486347;5,18E-04;0,001445506;-3,54E-04
2408,173;0,001301108;0,005790903;0,003760243;8,06E-04;0,005281329;2,60E-04;0,001408343;5,06E-04;0,001288003;-2,81E-04
2408,414;0,001413786;0,005702185;0,004044944;8,90E-04;0,005388661;2,00E-04;0,001285798;4,24E-04;0,001113903;-1,82E-04
2408,655;0,00154344;0,005593602;0,00423515;9,81E-04;0,005480223;1,36E-04;0,00112993;2,75E-04;9,43E-04;-4,38E-05
2408,896;0,001679039;0,005474563;0,004314446;0,001053274;0,00552961;8,81E-05;9,62E-04;7,48E-05;7,99E-04;1,38E-04
2409,137;0,001818554;0,005353549;0,004293636;0,00108858;0,005517552;7,96E-05;8,12E-04;-1,42E-04;7,08E-04;3,59E-04
2409,378;0,001966275;0,005243098;0,0042084;0,001082035;0,005436649;1,34E-04;7,02E-04;-3,38E-04;6,88E-04;6,01E-04
2409,619;0,002128742;0,005157922;0,004105694;0,001040558;0,005292995;2,64E-04;6,42E-04;-4,76E-04;7,45E-04;8,35E-04
2409,86;0,002304685;0,00511269;0,004030501;9,83E-04;0,005104007;4,72E-04;6,24E-04;-5,35E-04;8,67E-04;0,001027901
2410,101;0,002482623;0,005118833;0,004012734;9,28E-04;0,004893834;7,35E-04;6,21E-04;-5,11E-04;0,001025896;0,001150627
2410,342;0,002643837;0,005180299;0,004061528;8,94E-04;0,004689514;0,001016748;6,02E-04;-4,22E-04;0,001184465;0,001188343
2410,583;0,002769957;0,005293339;0,004166122;8,86E-04;0,004515822;0,001267536;5,41E-04;-2,95E-04;0,001308593;0,00114258
2410,824;0,002849403;0,005446323;0,004304957;9,04E-04;0,004391921;0,001440189;4,31E-04;-1,62E-04;0,001376328;0,001031358
2411,065;0,002882965;0,005623251;0,004452563;9,38E-04;0,00433104;0,001500044;2,83E-04;-4,84E-05;0,001383213;8,82E-04
2411,307;0,002878702;0,005803639;0,004587283;9,79E-04;0,004337601;0,001432987;1,23E-04;3,00E-05;0,00134257;7,20E-04
2411,548;0,002848256;0,005966535;0,004694302;0,001019088;0,004406564;0,001250709;-1,82E-05;6,92E-05;0,001278008;5,63E-04
2411,789;0,002798875;0,006091754;0,004765593;0,001056625;0,004523281;9,86E-04;-1,18E-04;7,39E-05;0,001213431;4,19E-04
2412,03;0,002731151;0,006163958;0,004797644;0,001090369;0,004663625;6,84E-04;-1,67E-04;5,31E-05;0,001164488;2,85E-04
2412,271;0,002642072;0,006175395;0,004791312;0,001116142;0,004798714;3,93E-04;-1,68E-04;1,69E-05;0,001135374;1,58E-04
2412,512;0,00253043;0,006130496;0,004748893;0,001124873;0,004902047;1,50E-04;-1,33E-04;-2,78E-05;0,001120283;3,48E-05
2412,753;0,002402614;0,0060461;0,004673638;0,001104552;0,004954334;-2,11E-05;-7,47E-05;-7,55E-05;0,001110833;-7,87E-05
2412,994;0,002273663;0,005946568;0,004566975;0,00104515;0,004950012;-1,18E-04;-5,77E-06;-1,25E-04;0,001103075;-1,74E-04
2413,235;0,002159979;0,00585852;0,004427873;9,46E-04;0,004897014;-1,51E-04;6,62E-05;-1,74E-04;0,001100396;-2,41E-04
2413,476;0,00207314;0,005800565;0,004251406;8,25E-04;0,004816216;-1,37E-04;1,34E-04;-2,24E-04;0,001111429;-2,74E-04
2413,717;0,002009428;0,005776973;0,00403083;7,11E-04;0,004731388;-9,54E-05;1,89E-04;-2,74E-04;0,001144333;-2,76E-04
2413,958;0,001948291;0,005773185;0,003762107;6,41E-04;0,004663813;-3,73E-05;2,25E-04;-3,25E-04;0,001197502;-2,49E-04
2414,199;0,001859261;0,0057624;0,003451139;6,46E-04;0,004623215;3,29E-05;2,34E-04;-3,78E-04;0,001255604;-2,01E-04
2414,44;0,001712817;0,005712439;0,003119313;7,31E-04;0,004604858;1,18E-04;2,19E-04;-4,30E-04;0,001289421;-1,34E-04
2414,681;0,001493679;0,005598301;0,002804035;8,74E-04;0,00459292;2,22E-04;1,86E-04;-4,79E-04;0,001265188;-4,67E-05
2414,922;0,001210287;0,005410936;0,002551416;0,001023645;0,00456539;3,44E-04;1,48E-04;-5,20E-04;0,001155844;6,16E-05
2415,164;8,92E-04;0,005160909;0,002405577;0,001118499;0,004503063;4,72E-04;1,16E-04;-5,48E-04;9,54E-04;1,89E-04
2415,405;5,86E-04;0,00487682;0,00239299;0,001105158;0,00439428;5,86E-04;9,67E-05;-5,62E-04;6,80E-04;3,25E-04
2415,646;3,41E-04;0,004598905;0,002511085;9,61E-04;0,004241214;6,57E-04;8,18E-05;-5,62E-04;3,78E-04;4,49E-04
2415,887;1,95E-04;0,004368692;0,002725312;7,01E-04;0,004056163;6,62E-04;6,01E-05;-5,56E-04;1,12E-04;5,40E-04
2416,128;1,69E-04;0,004220513;0,002978947;3,80E-04;0,003859375;5,88E-04;1,96E-05;-5,50E-04;-5,55E-05;5,74E-04
2416,369;2,65E-04;0,004174167;0,003209241;7,29E-05;0,003671819;4,44E-04;-3,98E-05;-5,51E-04;-7,88E-05;5,38E-04
2416,61;4,67E-04;0,004232053;0,003368472;-1,52E-04;0,003508511;2,55E-04;-1,04E-04;-5,61E-04;5,92E-05;4,33E-04
2416,851;7,46E-04;0,004378512;0,003434241;-2,50E-04;0,003378121;5,53E-05;-1,43E-04;-5,80E-04;3,42E-04;2,73E-04
2417,092;0,001063297;0,004581934;0,003414537;-2,17E-04;0,003280887;-1,21E-04;-1,27E-04;-5,99E-04;7,24E-04;8,16E-05
2417,333;0,001379017;0,004801379;0,003338125;-8,37E-05;0,003213115;-2,53E-04;-3,66E-05;-6,12E-04;0,001140975;-1,11E-04
2417,574;0,001649573;0,004992927;0,003239591;9,86E-05;0,00316983;-3,40E-04;1,24E-04;-6,13E-04;0,001527634;-2,74E-04
2417,815;0,001838615;0,005120888;0,003145576;2,77E-04;0,003150712;-3,98E-04;3,24E-04;-6,03E-04;0,001832247;-3,78E-04
2418,056;0,001921394;0,005167781;0,003063632;4,17E-04;0,003162035;-4,52E-04;5,11E-04;-5,88E-04;0,00202621;-4,00E-04
2418,297;0,001891849;0,005139156;0,002986443;5,09E-04;0,00321562;-5,22E-04;6,31E-04;-5,79E-04;0,0021084;-3,29E-04
2418,538;0,001762991;0,005061035;0,002897788;5,68E-04;0,003325791;-6,13E-04;6,46E-04;-5,86E-04;0,002097516;-1,65E-04
2418,779;0,001562539;0,004972266;0,002788361;6,20E-04;0,003501746;-7,14E-04;5,48E-04;-6,16E-04;0,002024389;7,08E-05
2419,021;0,001325973;0,004909533;0,002663426;6,89E-04;0,003744346;-8,02E-04;3,61E-04;-6,67E-04;0,001919232;3,42E-04
2419,261;0,001084644;0,004893925;0,002545445;7,83E-04;0,004037157;-8,55E-04;1,34E-04;-7,33E-04;0,001803685;5,99E-04
2419,502;8,60E-04;0,004924353;0,002468895;8,95E-04;0,004348616;-8,59E-04;-7,34E-05;-7,99E-04;0,001687777;7,87E-04
2419,744;6,62E-04;0,004978208;0,00247052;0,001002592;0,004636719;-8,21E-04;-2,09E-04;-8,51E-04;0,001571;8,65E-04
2419,985;4,87E-04;0,00502018;0,002575133;0,001084117;0,004858672;-7,60E-04;-2,42E-04;-8,78E-04;0,001447286;8,15E-04
2420,226;3,35E-04;0,005019795;0,002787584;0,001124001;0,004983403;-7,04E-04;-1,71E-04;-8,75E-04;0,001312065;6,51E-04
2420,467;2,04E-04;0,004961313;0,003090857;0,001118593;0,005001022;-6,72E-04;-1,98E-05;-8,45E-04;0,001167118;4,11E-04
2420,708;1,01E-04;0,004849832;0,003446828;0,001076352;0,004926718;-6,70E-04;1,72E-04;-7,99E-04;0,001021107;1,53E-04
2420,949;3,08E-05;0,004707194;0,003806169;0,001009641;0,004797941;-6,86E-04;3,56E-04;-7,50E-04;8,89E-04;-6,82E-05
2421,19;-6,57E-06;0,004561808;0,00411668;9,28E-04;0,004662304;-7,02E-04;4,90E-04;-7,15E-04;7,87E-04;-2,10E-04
2421,431;-1,92E-05;0,004439733;0,004333097;8,34E-04;0,004564272;-7,00E-04;5,44E-04;-7,04E-04;7,30E-04;-2,55E-04
2421,672;-2,45E-05;0,004355281;0,00442567;7,21E-04;0,004533173;-6,74E-04;5,03E-04;-7,28E-04;7,22E-04;-2,08E-04
2421,913;-3,95E-05;0,004313171;0,004387391;5,76E-04;0,004573449;-6,33E-04;3,74E-04;-7,87E-04;7,60E-04;-8,76E-05
2422,154;-7,33E-05;0,004312642;0,00423339;3,91E-04;0,004666918;-5,99E-04;1,83E-04;-8,78E-04;8,34E-04;7,69E-05
2422,395;-1,19E-04;0,004352566;0,004000916;1,66E-04;0,004780238;-5,93E-04;-3,23E-05;-9,88E-04;9,24E-04;2,59E-04
2422,636;-1,56E-04;0,004432971;0,003740141;-8,72E-05;0,004878837;-6,28E-04;-2,28E-04;-0,001101991;0,001011054;4,34E-04
2422,877;-1,59E-04;0,004551299;0,003504246;-3,43E-04;0,004935368;-7,01E-04;-3,65E-04;-0,001198458;0,001072202;5,84E-04
2423,118;-1,07E-04;0,004695047;0,003335379;-5,71E-04;0,004938444;-7,96E-04;-4,17E-04;-0,001255447;0,001092852;6,90E-04
2423,359;-3,62E-07;0,004837848;0,00325569;-7,44E-04;0,004890226;-8,86E-04;-3,79E-04;-0,001255889;0,001064881;7,39E-04
2423,601;1,43E-04;0,004942094;0,003260495;-8,43E-04;0,004800948;-9,48E-04;-2,65E-04;-0,001190489;9,90E-04;7,26E-04
2423,842;2,90E-04;0,004969108;0,003321088;-8,72E-04;0,004680606;-9,70E-04;-1,06E-04;-0,001064996;8,80E-04;6,58E-04
2424,083;4,07E-04;0,004894643;0,003393014;-8,47E-04;0,004533317;-9,49E-04;5,95E-05;-9,01E-04;7,55E-04;5,59E-04
2424,324;4,74E-04;0,00472041;0,003431777;-7,97E-04;0,004355694;-8,97E-04;1,94E-04;-7,32E-04;6,36E-04;4,61E-04
2424,565;4,89E-04;0,004476959;0,003404743;-7,54E-04;0,004142667;-8,33E-04;2,67E-04;-5,99E-04;5,44E-04;4,01E-04
2424,806;4,69E-04;0,004215279;0,003300889;-7,39E-04;0,003893924;-7,71E-04;2,64E-04;-5,39E-04;4,90E-04;4,06E-04
2425,047;4,33E-04;0,00398956;0,003133217;-7,55E-04;0,00362028;-7,27E-04;1,81E-04;-5,74E-04;4,79E-04;4,83E-04
2425,288;3,96E-04;0,003837222;0,002933076;-7,87E-04;0,003345682;-7,11E-04;3,07E-05;-7,04E-04;5,05E-04;6,14E-04
2425,529;3,55E-04;0,003766586;0,002739709;-8,05E-04;0,003102363;-7,28E-04;-1,64E-04;-9,04E-04;5,62E-04;7,65E-04
2425,77;2,98E-04;0,003757532;0,00258859;-7,75E-04;0,002922459;-7,78E-04;-3,72E-04;-0,001130833;6,42E-04;8,95E-04
2426,011;2,07E-04;0,003773458;0,002499651;-6,76E-04;0,002826662;-8,55E-04;-5,56E-04;-0,001336073;7,42E-04;9,72E-04
2426,252;7,92E-05;0,003778566;0,002474087;-5,08E-04;0,002819488;-9,43E-04;-6,87E-04;-0,001478015;8,63E-04;9,85E-04
2426,493;-6,90E-05;0,003754304;0,002495326;-3,00E-04;0,002887744;-0,001014573;-7,44E-04;-0,001534459;0,001007196;9,44E-04
2426,734;-1,97E-04;0,003704614;0,002537381;-9,87E-05;0,00300575;-0,001040854;-7,23E-04;-0,001506906;0,001170042;8,77E-04
2426,975;-2,55E-04;0,003651855;0,002572261;4,14E-05;0,003146769;-9,92E-04;-6,41E-04;-0,001419236;0,001338877;8,12E-04
2427,216;-1,97E-04;0,003621437;0,00257962;7,98E-05;0,003289604;-8,54E-04;-5,27E-04;-0,001306848;0,001492337;7,77E-04
2427,458;-4,19E-06;0,003629643;0,002552759;1,97E-06;0,003425871;-6,31E-04;-4,18E-04;-0,001204288;0,001604558;7,82E-04
2427,698;3,06E-04;0,003673864;0,002498336;-1,73E-04;0,003559191;-3,57E-04;-3,44E-04;-0,001134859;0,001654;8,23E-04
2427,939;6,81E-04;0,003735418;0,00243274;-4,01E-04;0,003699653;-7,97E-05;-3,19E-04;-0,001104178;0,001630291;8,87E-04
2428,181;0,001045193;0,003787767;0,002377039;-6,24E-04;0,003853641;1,46E-04;-3,39E-04;-0,001101865;0,001539513;9,55E-04
2428,422;0,001319556;0,003808143;0,002345649;-7,90E-04;0,004018415;2,75E-04;-3,90E-04;-0,001109189;0,001400659;0,001008938
2428,663;0,001440846;0,0037888;0,002346094;-8,69E-04;0,004176298;2,85E-04;-4,54E-04;-0,001105696;0,001242292;0,001037546
2428,904;0,001376783;0,003737497;0,002374547;-8,55E-04;0,004299657;1,83E-04;-5,22E-04;-0,001078814;0,001092364;0,001030985
2429,145;0,001134167;0,003676016;0,002420485;-7,66E-04;0,004358009;-9,91E-07;-6,03E-04;-0,001026135;9,72E-04;9,86E-04
2429,386;7,57E-04;0,003632595;0,002470499;-6,31E-04;0,004329588;-2,20E-04;-7,12E-04;-9,56E-04;8,90E-04;9,04E-04
2429,627;3,16E-04;0,003632754;0,002514692;-4,72E-04;0,004211467;-4,24E-04;-8,65E-04;-8,85E-04;8,45E-04;7,90E-04
2429,868;-1,09E-04;0,003695184;0,002548187;-3,04E-04;0,00402199;-5,76E-04;-0,001065104;-8,30E-04;8,24E-04;6,57E-04
2430,109;-4,42E-04;0,003827575;0,002570264;-1,25E-04;0,003798091;-6,51E-04;-0,001294977;-8,09E-04;8,14E-04;5,17E-04
2430,35;-6,29E-04;0,004024706;0,002581156;7,54E-05;0,003586713;-6,47E-04;-0,001516544;-8,37E-04;8,02E-04;3,84E-04
2430,591;-6,50E-04;0,004267847;0,002577347;3,05E-04;0,00343187;-5,73E-04;-0,001682201;-9,23E-04;7,75E-04;2,67E-04
2430,832;-5,16E-04;0,004525389;0,002549961;5,61E-04;0,003361826;-4,53E-04;-0,001749744;-0,001070066;7,25E-04;1,69E-04
2431,073;-2,67E-04;0,00475639;0,00248765;8,26E-04;0,003383293;-3,18E-04;-0,001696524;-0,001273796;6,52E-04;8,84E-05
2431,314;3,89E-05;0,004919133;0,002380905;0,00106492;0,003480145;-1,99E-04;-0,001526116;-0,001520627;5,61E-04;2,24E-05
2431,555;3,45E-04;0,004981055;0,002228122;0,00123878;0,003621795;-1,26E-04;-0,001264471;-0,001787041;4,70E-04;-2,85E-05
2431,796;6,08E-04;0,004932338;0,00203842;0,001309568;0,003771894;-1,17E-04;-9,51E-04;-0,002045267;4,05E-04;-5,60E-05
2432,038;8,07E-04;0,004790373;0,001832268;0,001250347;0,003900616;-1,81E-04;-6,27E-04;-0,002266642;3,99E-04;-4,69E-05
2432,279;9,42E-04;0,004597556;0,001632247;0,001052161;0,003992334;-3,06E-04;-3,26E-04;-0,002428292;4,81E-04;1,17E-05
2432,52;0,00102355;0,004410929;0,001460814;7,27E-04;0,004045088;-4,68E-04;-7,77E-05;-0,002517635;6,65E-04;1,25E-04
2432,761;0,00106775;0,004285191;0,00132834;3,08E-04;0,004067032;-6,30E-04;9,69E-05;-0,00253407;9,44E-04;2,81E-04
2433,002;0,001083557;0,004255224;0,001236022;-1,57E-04;0,004068267;-7,59E-04;1,75E-04;-0,002488077;0,001283105;4,55E-04
2433,243;0,001072821;0,004327087;0,001174279;-6,10E-04;0,004053478;-8,25E-04;1,41E-04;-0,002397256;0,001630404;6,11E-04
2433,484;0,001032042;0,004477429;0,001133052;-9,93E-04;0,004019507;-8,20E-04;-1,46E-05;-0,002278697;0,0019291;7,14E-04
2433,725;9,60E-04;0,004666552;0,001104745;-0,001256987;0,003954536;-7,48E-04;-2,78E-04;-0,002148601;0,002135684;7,45E-04
2433,966;8,61E-04;0,004850924;0,001090413;-0,001374145;0,003846343;-6,28E-04;-6,11E-04;-0,002017066;0,002232145;7,03E-04
2434,207;7,42E-04;0,004996006;0,001097246;-0,001339734;0,003688699;-4,81E-04;-9,58E-04;-0,001893094;0,002231133;6,07E-04
2434,448;6,10E-04;0,005082808;0,001133875;-0,001173955;0,00348776;-3,24E-04;-0,001249578;-0,001784644;0,002164499;4,92E-04
2434,689;4,67E-04;0,005105069;0,001205592;-9,17E-04;0,003263275;-1,72E-04;-0,001428186;-0,001700516;0,002069722;3,90E-04
2434,93;3,04E-04;0,00506509;0,001311213;-6,17E-04;0,00304413;-3,08E-05;-0,001463706;-0,00165165;0,001971262;3,31E-04
2435,171;1,07E-04;0,00496817;0,001442604;-3,18E-04;0,002861863;9,30E-05;-0,001362087;-0,001646507;0,001868629;3,32E-04
2435,412;-1,35E-04;0,00482186;0,001588023;-5,35E-05;0,002741215;1,88E-04;-0,00116193;-0,001688405;0,001737624;3,98E-04
2435,653;-4,17E-04;0,004638149;0,001736047;1,59E-04;0,002695774;2,39E-04;-9,20E-04;-0,001773315;0,001540727;5,26E-04
2435,895;-7,15E-04;0,0044369;0,001877167;3,15E-04;0,002725793;2,28E-04;-6,91E-04;-0,001887584;0,001246399;7,05E-04
2436,135;-9,90E-04;0,004242546;0,002002217;4,16E-04;0,002821669;1,45E-04;-5,11E-04;-0,002011252;8,46E-04;9,21E-04
2436,377;-0,001198165;0,004079696;0,002100114;4,59E-04;0,00296969;-8,29E-06;-3,92E-04;-0,002121075;3,63E-04;0,001150555
2436,618;-0,001312102;0,003961783;0,002156394;4,37E-04;0,003154828;-2,16E-04;-3,26E-04;-0,002195924;-1,51E-04;0,001363459
2436,859;-0,001328408;0,003884759;0,00215536;3,40E-04;0,003364324;-4,48E-04;-2,98E-04;-0,002220755;-6,24E-04;0,001524393
2437,1;-0,001275053;0,003825864;0,002087148;1,62E-04;0,003586778;-6,72E-04;-2,95E-04;-0,002192477;-9,93E-04;0,001600597
2437,341;-0,001198643;0,003754518;0,001954073;-9,17E-05;0,003808429;-8,60E-04;-3,18E-04;-0,002120772;-0,001211819;0,001573311
2437,582;-0,001147767;0,003646962;0,001774393;-3,97E-04;0,004012416;-1,00E-03;-3,75E-04;-0,002027579;-0,001264067;0,001445896
2437,823;-0,001151908;0,003504255;0,001578535;-7,19E-04;0,004177727;-0,001090548;-4,78E-04;-0,001945807;-0,00116227;0,00124617
2438,064;-0,001213927;0,003354326;0,001402038;-0,00101335;0,004282119;-0,001141499;-6,28E-04;-0,001911268;-9,37E-04;0,001019114
2438,305;-0,001309981;0,003246457;0,001272112;-0,00124442;0,00430763;-0,001161116;-8,13E-04;-0,00195441;-6,28E-04;8,13E-04
2438,546;-0,00140343;0,003230987;0,00119556;-0,0013908;0,004246285;-0,001152658;-0,001005711;-0,002091265;-2,70E-04;6,62E-04
2438,787;-0,001464155;0,003334545;0,001159332;-0,001451083;0,00410375;-0,001111506;-0,001171766;-0,002314771;1,11E-04;5,74E-04
2439,028;-0,001480178;0,003546673;0,0011359;-0,001440367;0,003902252;-0,001030739;-0,001277835;-0,00259324;4,94E-04;5,28E-04
2439,269;-0,001461832;0,003817719;0,001098284;-0,001384204;0,003673102;-9,09E-04;-0,001301279;-0,00287533;8,67E-04;4,87E-04
2439,51;-0,001431666;0,004077354;0,001035772;-0,001308271;0,00345433;-7,57E-04;-0,001235932;-0,003103462;0,001216441;4,12E-04
2439,751;-0,001410446;0,004260348;9,61E-04;-0,001231051;0,003278924;-5,99E-04;-0,001091704;-0,003227596;0,001529821;2,80E-04
2439,992;-0,001402165;0,00433207;9,09E-04;-0,001163622;0,003170142;-4,69E-04;-8,91E-04;-0,003221642;0,001795078;9,91E-05
2440,234;-0,001391267;0,004298852;9,19E-04;-0,001109133;0,003136574;-3,98E-04;-6,66E-04;-0,003088476;0,002000266;-9,40E-05
2440,475;-0,001345895;0,004204952;0,001017322;-0,001068598;0,003170288;-3,99E-04;-4,51E-04;-0,002860956;0,002138638;-2,47E-04
2440,716;-0,001233513;0,00411078;0,001203527;-0,001041835;0,003249904;-4,67E-04;-2,79E-04;-0,002590308;0,002210018;-3,07E-04
2440,957;-0,001035658;0,004067527;0,00144446;-0,001030773;0,003345193;-5,74E-04;-1,78E-04;-0,002332631;0,002220506;-2,44E-04
2441,198;-7,57E-04;0,004097862;0,00168332;-0,001035243;0,003423389;-6,80E-04;-1,61E-04;-0,002132707;0,002182671;-5,69E-05
2441,439;-4,25E-04;0,004190506;0,001861094;-0,001052955;0,003457222;-7,48E-04;-2,26E-04;-0,002016554;0,002114735;2,22E-04
2441,68;-8,15E-05;0,004308068;0,001937956;-0,001078158;0,003428582;-7,56E-04;-3,54E-04;-0,001990203;0,002037385;5,36E-04
2441,921;2,31E-04;0,004406148;0,001904951;-0,001104734;0,003333723;-7,03E-04;-5,09E-04;-0,002045153;0,001972124;8,22E-04
2442,162;4,78E-04;0,004451257;0,001788524;-0,001127081;0,003183109;-6,05E-04;-6,53E-04;-0,002165456;0,00193548;0,001024266
2442,403;6,40E-04;0,004432834;0,001633667;-0,001145849;0,002996788;-4,93E-04;-7,48E-04;-0,00233344;0,001936124;0,001105711
2442,644;7,10E-04;0,004361899;0,0014881;-0,00116606;0,002800967;-3,93E-04;-7,72E-04;-0,002531146;0,001969565;0,001058066
2442,885;6,92E-04;0,004265622;0,001382054;-0,001195762;0,002621364;-3,22E-04;-7,18E-04;-0,002740064;0,002015614;8,98E-04
2443,126;5,95E-04;0,004173153;0,001318337;-0,001239196;0,002478255;-2,86E-04;-5,95E-04;-0,002937954;0,002043601;6,64E-04
2443,367;4,30E-04;0,004106223;0,001274336;-0,001294112;0,002384853;-2,75E-04;-4,19E-04;-0,003101725;0,002017896;4,03E-04
2443,608;2,12E-04;0,00407541;0,001214924;-0,001348639;0,002348221;-2,77E-04;-2,09E-04;-0,003209648;0,001910929;1,60E-04
2443,849;-3,81E-05;0,004080546;0,001108009;-0,001384998;0,002370556;-2,82E-04;1,98E-05;-0,003249603;0,001712389;-3,43E-05
2444,091;-2,95E-04;0,004115079;9,39E-04;-0,001384257;0,00245229;-2,88E-04;2,55E-04;-0,003223676;0,001437629;-1,65E-04
2444,332;-5,29E-04;0,004170121;7,19E-04;-0,00133352;0,002592072;-3,03E-04;4,85E-04;-0,003149055;0,001126685;-2,37E-04
2444,573;-7,07E-04;0,0042363;4,79E-04;-0,001230904;0,002784826;-3,40E-04;6,87E-04;-0,003052575;8,35E-04;-2,69E-04
2444,814;-8,06E-04;0,004306707;2,60E-04;-0,00108707;0,003018009;-4,12E-04;8,37E-04;-0,002962466;6,20E-04;-2,84E-04
2445,055;-8,12E-04;0,004374221;1,02E-04;-9,21E-04;0,003269728;-5,28E-04;9,06E-04;-0,002897419;5,20E-04;-2,94E-04
2445,296;-7,25E-04;0,004435164;2,73E-05;-7,56E-04;0,003509526;-6,89E-04;8,74E-04;-0,002859614;5,51E-04;-3,00E-04
2445,537;-5,60E-04;0,004486794;4,03E-05;-6,12E-04;0,003704226;-8,88E-04;7,35E-04;-0,002836841;6,93E-04;-2,87E-04
2445,778;-3,44E-04;0,004527622;1,27E-04;-5,02E-04;0,003825982;-0,001108906;5,07E-04;-0,002810319;9,07E-04;-2,31E-04
2446,019;-1,16E-04;0,004553627;2,65E-04;-4,32E-04;0,003861823;-0,001327565;2,23E-04;-0,002762019;0,001136505;-1,14E-04
2446,26;7,95E-05;0,00455751;4,30E-04;-3,99E-04;0,003820086;-0,001518519;-7,12E-05;-0,002684361;0,001332744;7,10E-05
2446,501;2,00E-04;0,004527441;6,07E-04;-3,94E-04;0,003730115;-0,001655938;-3,33E-04;-0,002583564;0,001460411;3,08E-04
2446,742;2,10E-04;0,004450018;7,96E-04;-4,04E-04;0,003632813;-0,001721672;-5,32E-04;-0,002473339;0,001506535;5,62E-04
2446,983;9,21E-05;0,004318594;0,001004283;-4,13E-04;0,003569247;-0,001710952;-6,57E-04;-0,002370145;0,001477957;7,91E-04
2447,224;-1,49E-04;0,004141226;0,001241453;-4,08E-04;0,003564469;-0,001633377;-7,13E-04;-0,002285483;0,001394818;9,53E-04
2447,465;-4,83E-04;0,003946637;0,001509166;-3,79E-04;0,003618009;-0,001513906;-7,14E-04;-0,002222523;0,001282086;0,001022075
2447,706;-8,59E-04;0,003781294;0,00179178;-3,27E-04;0,003703613;-0,001386121;-6,75E-04;-0,002177764;0,001162222;9,93E-04
2447,948;-0,001218361;0,003695958;0,002054994;-2,62E-04;0,003777522;-0,001283392;-6,06E-04;-0,002144923;0,001051719;8,77E-04
2448,188;-0,001506973;0,00372899;0,002252582;-2,05E-04;0,003793338;-0,001227467;-5,09E-04;-0,002120771;9,62E-04;6,97E-04
2448,429;-0,001688996;0,003887059;0,002341082;-1,84E-04;0,003720199;-0,001220297;-3,84E-04;-0,002103057;9,00E-04;4,80E-04
2448,671;-0,001754728;0,004135964;0,002294854;-2,25E-04;0,003552728;-0,001245484;-2,28E-04;-0,002092351;8,69E-04;2,49E-04
2448,912;-0,001721248;0,004406087;0,002119966;-3,42E-04;0,00331657;-0,001271945;-4,14E-05;-0,002084949;8,71E-04;2,60E-05
2449,153;-0,001624806;0,004611038;0,001855465;-5,34E-04;0,003060319;-0,00126694;1,68E-04;-0,00207197;9,01E-04;-1,68E-04
